88;4;56;34;sea;false;ocean;0
89;237;113;151;land;true;mountain;0
90;1;57;8;sea;false;ocean;0
91;51;3;13;land;true;plains;0
92;231;233;75;land;true;plains;0
93;182;191;203;land;true;plains;0
94;200;124;243;sea;true;ocean;0
95;22;12;54;sea;true;ocean;0
96;149;171;249;sea;false;ocean;0
97;233;72;252;land;true;plains;0
98;135;167;235;land;true;plains;0
99;155;192;236;land;true;plains;0
100;230;239;104;land;true;plains;0
101;52;253;208;land;true;plains;0
102;27;5;8;sea;true;ocean;0
103;115;210;178;land;false;plains;0
104;104;239;186;land;true;plains;0
105;105;244;185;land;true;plains;0
106;14;47;33;sea;false;ocean;0
107;24;23;11;sea;true;lakes;0
108;36;5;56;sea;true;lakes;0
109;224;177;174;land;true;plains;0
110;96;250;214;land;true;plains;0
111;238;150;146;sea;false;ocean;0
112;195;197;215;land;false;mountain;0
113;211;199;96;land;true;plains;0
114;219;105;205;land;true;mountain;0
115;181;244;82;sea;false;lakes;0
116;201;252;175;land;true;plains;0
117;143;181;206;land;true;plains;0
118;20;27;6;sea;false;lakes;0
119;249;251;27;land;true;mountain;0
120;248;220;37;land;true;plains;0
121;177;249;205;land;true;plains;0
122;143;205;192;land;true;plains;0
123;85;236;196;land;true;mountain;0
124;160;184;192;land;true;plains;0
125;130;194;213;land;true;plains;0
126;254;221;152;land;true;plains;0
127;204;182;181;land;true;plains;0
128;13;26;2;sea;true;lakes;0
129;204;183;138;land;true;plains;0
130;193;180;162;land;true;plains;0
131;228;138;193;land;false;plains;0
132;55;40;4;sea;true;ocean;0
133;130;177;248;land;true;plains;0
134;199;194;208;land;true;plains;0
135;174;249;207;land;true;plains;0
136;82;5;0;sea;true;lakes;0
137;14;28;2;sea;true;ocean;0
138;54;12;16;sea;true;lakes;0
139;211;243;100;sea;true;lakes;0
140;112;210;189;land;true;plains;0
141;199;140;207;land;true;plains;0
142;23;33;1;sea;true;lakes;0
143;236;154;194;land;true;mountain;0
144;239;72;231;land;true;mountain;0
145;186;238;181;land;true;plains;0
146;35;39;12;sea;true;lakes;0
147;231;142;197;land;true;plains;0
148;20;11;56;sea;true;lakes;0
149;130;240;172;land;true;plains;0
150;180;193;248;land;true;plains;0
151;244;63;233;land;true;plains;0
152;241;73;207;land;true;plains;0
153;19;0;38;sea;false;ocean;0
154;185;101;215;land;false;plains;0
155;167;214;160;land;true;plains;0
156;6;71;9;sea;true;ocean;0
157;78;9;2;sea;true;ocean;0
158;222;94;246;land;false;plains;0
159;254;249;53;land;true;plains;0
160;2;64;6;sea;true;ocean;0
161;26;1;0;sea;true;ocean;0
162;3;65;25;sea;true;ocean;0
163;199;116;227;land;true;mountain;0
164;171;186;221;land;false;plains;0
165;140;163;232;land;true;plains;0
166;230;123;152;land;true;plains;0
167;248;96;196;land;true;plains;0
168;28;54;17;sea;true;lakes;0
169;167;170;214;land;true;mountain;0
170;20;50;15;sea;true;lakes;0
171;227;171;227;land;true;plains;0
172;1;13;51;sea;true;lakes;0
173;9;51;25;sea;true;lakes;0
174;236;17;252;land;true;plains;0
175;28;9;62;sea;true;lakes;0
176;2;68;24;sea;true;lakes;0
177;233;124;243;land;true;plains;0
178;19;33;46;sea;true;lakes;0
179;172;205;191;land;true;plains;0
180;183;170;211;land;true;plains;0
181;253;241;252;land;true;plains;0
182;189;210;147;land;true;plains;0
183;233;231;211;land;true;plains;0
184;118;148;244;land;true;plains;0
185;130;174;200;land;true;plains;0
186;167;121;217;land;false;plains;0
187;144;211;154;land;true;plains;0
188;218;156;167;land;true;plains;0
189;201;249;99;land;true;mountain;0
190;143;224;169;land;true;plains;0
191;0;51;8;sea;true;ocean;0
192;240;63;250;land;true;plains;0
193;229;253;175;land;true;plains;0
194;4;13;31;sea;true;lakes;0
195;26;41;27;sea;true;lakes;0
196;238;141;233;land;true;plains;0
197;55;249;219;land;true;plains;0
198;137;133;233;land;true;mountain;0
199;20;14;9;sea;true;ocean;0
200;2;51;39;sea;false;ocean;0
201;248;214;195;land;true;plains;0
202;59;235;214;land;true;plains;0
203;250;173;112;land;true;plains;0
204;2;35;22;sea;true;lakes;0
205;215;154;203;land;false;plains;0
206;23;9;0;sea;true;ocean;0
207;239;178;242;land;true;mountain;0
208;105;203;245;land;true;plains;0
209;240;239;64;land;false;plains;0
210;3;11;47;sea;true;lakes;0
211;174;234;202;land;false;plains;0
212;34;239;237;land;true;plains;0
213;1;12;75;sea;false;ocean;0
214;202;196;206;land;true;mountain;0
215;0;17;18;sea;false;ocean;0
216;249;234;135;land;true;plains;0
217;186;180;177;land;false;plains;0
218;206;82;214;land;true;plains;0
219;168;218;194;land;true;plains;0
220;1;38;42;sea;false;ocean;0
221;17;22;50;sea;false;ocean;0
222;195;214;239;land;false;plains;0
223;193;207;148;land;false;plains;0
224;220;160;191;land;false;plains;0
225;124;195;225;land;true;plains;0
226;73;202;228;land;false;plains;0
227;116;176;246;land;false;plains;0
228;251;242;86;land;false;plains;0
229;225;225;141;land;true;plains;0
230;244;221;179;land;true;plains;0
231;9;36;25;sea;true;ocean;0
232;130;159;231;land;true;plains;0
233;252;197;113;land;true;mountain;0
234;237;216;182;land;true;plains;0
235;7;7;9;sea;false;ocean;0
236;164;186;181;land;false;plains;0
237;149;158;203;land;true;mountain;0
238;243;207;163;land;false;plains;0
239;1;1;46;sea;false;ocean;0
240;231;57;219;land;true;plains;0
241;142;225;244;land;false;plains;0
242;239;184;213;land;false;plains;0
243;12;59;18;sea;true;ocean;0
244;212;233;68;land;true;plains;0
245;242;206;193;land;false;plains;0
246;204;122;242;land;false;plains;0
247;198;229;227;land;true;plains;0
248;248;154;159;land;true;plains;0
249;200;125;191;land;true;plains;0
250;133;202;183;land;true;plains;0
251;233;243;163;land;true;plains;0
252;8;8;76;sea;false;ocean;0
253;232;96;244;land;false;plains;0
254;217;136;169;land;true;plains;0
255;228;215;162;land;true;plains;0
256;205;188;171;land;false;plains;0
257;222;252;155;land;true;plains;0
258;15;8;17;sea;true;ocean;0
259;233;228;66;land;true;plains;0
260;222;179;123;land;false;plains;0
261;225;78;252;land;true;plains;0
262;252;230;235;land;false;plains;0
263;187;134;191;land;false;plains;0
264;245;117;165;land;true;plains;0
265;116;215;245;land;true;mountain;0
266;215;249;60;land;true;plains;0
267;229;225;65;land;true;plains;0
268;227;233;131;land;false;plains;0
269;194;147;194;land;false;plains;0
270;182;232;210;land;true;plains;0
271;184;189;233;land;true;plains;0
272;201;195;140;land;false;plains;0
273;106;213;235;land;true;plains;0
274;239;253;158;land;false;plains;0
275;168;195;189;land;true;plains;0
276;185;183;212;land;false;mountain;0
277;196;177;239;land;true;plains;0
278;177;133;191;land;true;mountain;0
279;202;151;169;land;false;plains;0
280;185;178;208;land;false;plains;0
281;227;184;195;land;true;plains;0
282;166;144;240;land;true;plains;0
283;74;193;234;land;true;plains;0
284;141;142;224;land;true;plains;0
285;31;24;22;sea;false;ocean;0
286;170;186;177;land;true;plains;0
287;167;177;213;land;true;plains;0
288;10;20;1;sea;true;ocean;0
289;226;249;243;land;true;plains;0
290;176;254;194;land;false;plains;0
291;197;122;219;land;false;plains;0
292;226;238;102;land;false;mountain;0
293;208;189;146;land;true;plains;0
294;242;96;193;land;true;plains;0
295;192;219;241;land;true;plains;0
296;30;9;49;sea;true;ocean;0
297;243;180;164;land;true;plains;0
298;203;203;121;land;true;plains;0
299;93;199;240;land;false;plains;0
300;221;175;186;land;false;plains;0
301;176;169;226;land;false;plains;0
302;136;199;174;land;false;plains;0
303;220;161;236;land;true;plains;0
304;254;181;164;land;true;plains;0
305;109;156;238;land;true;mountain;0
306;131;218;198;land;true;plains;0
307;241;175;94;land;true;plains;0
308;24;8;59;sea;true;ocean;0
309;83;253;226;land;true;plains;0
310;247;217;216;land;true;plains;0
311;121;144;237;land;true;plains;0
312;236;171;95;land;false;plains;0
313;222;60;231;land;true;plains;0
314;194;244;116;land;true;plains;0
315;111;205;215;land;true;plains;0
316;201;188;117;land;false;plains;0
317;69;3;8;sea;false;ocean;0
318;254;107;192;land;true;plains;0
319;2;2;29;sea;false;ocean;0
320;161;245;207;land;true;hills;0
321;168;110;232;land;false;plains;0
322;172;193;153;land;true;plains;0
323;218;231;183;land;true;plains;0
324;164;108;249;land;false;plains;0
325;10;89;0;sea;false;ocean;0
326;117;179;235;land;true;plains;0
327;200;219;202;land;true;plains;0
328;231;218;77;land;false;plains;0
329;232;197;165;land;false;mountain;0
330;102;227;201;land;false;plains;0
331;225;200;229;land;false;plains;0
332;14;3;66;sea;false;ocean;0
333;109;247;160;land;false;plains;0
334;102;203;218;land;true;plains;0
335;180;116;251;land;true;plains;0
336;0;40;50;sea;true;ocean;0
337;224;170;236;land;true;plains;0
338;107;217;229;land;true;plains;0
339;1;37;59;sea;true;ocean;0
340;204;150;163;land;true;plains;0
341;209;145;252;land;true;plains;0
342;231;227;167;land;false;plains;0
343;182;128;240;land;false;plains;0
344;132;157;229;land;true;plains;0
345;231;99;234;land;true;plains;0
346;135;193;250;land;true;plains;0
347;213;134;236;land;false;plains;0
348;171;197;220;land;false;plains;0
349;174;218;205;land;true;plains;0
350;175;129;239;land;true;plains;0
351;215;235;122;land;true;plains;0
352;55;234;217;land;true;plains;0
353;6;40;29;sea;false;ocean;0
354;220;204;135;land;true;plains;0
355;246;195;220;land;false;plains;0
356;191;138;190;land;true;plains;0
357;34;45;19;sea;false;ocean;0
358;147;164;237;land;true;plains;0
359;153;125;253;land;false;plains;0
360;199;166;229;land;false;plains;0
361;242;205;92;land;true;plains;0
362;226;200;104;land;false;plains;0
363;81;194;247;land;false;plains;0
364;181;201;251;land;false;plains;0
365;212;140;203;land;false;plains;0
366;162;246;136;land;true;plains;0
367;233;94;251;land;false;plains;0
368;161;225;116;land;false;plains;0
369;253;80;190;land;true;plains;0
370;28;5;4;sea;false;ocean;0
371;229;251;152;land;true;plains;0
372;244;135;254;land;false;mountain;0
373;65;246;243;land;true;mountain;0
374;101;212;245;land;false;plains;0
375;99;238;222;land;true;plains;0
376;243;111;160;land;false;plains;0
377;254;248;221;land;false;plains;0
378;228;223;146;land;true;plains;0
379;182;213;110;land;true;plains;0
380;216;206;161;land;true;plains;0
381;69;8;14;land;true;plains;0
382;235;236;145;land;true;plains;0
383;238;202;66;land;true;hills;0
384;158;186;205;land;true;plains;0
385;250;253;99;land;true;plains;0
386;174;156;200;land;false;plains;0
387;211;174;211;land;true;plains;0
388;231;169;228;land;false;mountain;0
389;236;205;75;land;true;plains;0
390;249;251;43;land;true;plains;0
391;216;185;195;land;false;plains;0
392;67;13;8;land;true;plains;0
393;205;153;143;land;false;plains;0
394;245;220;183;land;true;plains;0
395;223;143;149;land;false;plains;0
396;252;251;224;land;true;plains;0
397;219;145;233;land;true;plains;0
398;84;215;236;land;false;plains;0
399;184;106;250;land;false;plains;0
400;232;108;206;land;false;plains;0
401;235;224;221;land;true;plains;0
402;244;237;37;land;true;plains;0
403;247;220;137;land;false;plains;0
404;250;210;228;land;false;plains;0
405;155;156;225;land;true;plains;0
406;226;224;139;land;true;plains;0
407;167;241;247;land;true;plains;0
408;142;244;196;land;true;plains;0
409;251;135;158;land;false;plains;0
410;244;228;44;land;true;plains;0
411;234;100;240;land;true;plains;0
412;108;199;225;land;true;plains;0
413;237;199;248;land;true;plains;0
414;168;239;217;land;false;plains;0
415;212;175;153;land;true;hills;0
416;200;87;242;land;true;plains;0
417;212;157;243;land;true;plains;0
418;193;234;153;land;false;plains;0
419;163;253;164;land;true;plains;0
420;132;226;162;land;true;plains;0
421;219;111;192;land;false;plains;0
422;239;239;28;land;false;plains;0
423;132;160;209;land;false;plains;0
424;13;11;42;sea;false;ocean;0
425;216;252;137;land;true;plains;0
426;169;173;254;land;true;plains;0
427;25;2;23;sea;false;ocean;0
428;250;139;164;land;false;plains;0
429;68;209;238;land;true;plains;0
430;218;217;75;land;false;plains;0
431;158;203;204;land;true;plains;0
432;205;217;129;land;true;plains;0
433;219;111;204;land;true;plains;0
434;168;220;239;land;true;plains;0
435;5;7;48;sea;false;ocean;0
436;231;164;177;land;true;plains;0
437;96;223;233;land;false;plains;0
438;209;148;147;land;false;plains;0
439;247;231;88;land;true;plains;0
440;183;216;152;land;false;mountain;0
441;73;237;222;land;false;plains;0
442;51;233;235;land;true;plains;0
443;210;209;170;land;false;plains;0
444;168;223;176;land;false;plains;0
445;162;213;222;land;false;plains;0
446;32;5;48;sea;false;ocean;0
447;198;176;148;land;false;plains;0
448;157;241;254;land;true;mountain;0
449;10;9;70;sea;true;ocean;0
450;192;242;205;land;false;plains;0
451;215;176;233;land;false;plains;0
452;227;134;239;land;false;plains;0
453;186;221;207;land;false;plains;0
454;159;186;225;land;false;plains;0
455;214;142;163;land;true;plains;0
456;214;204;183;land;true;plains;0
457;251;180;87;land;false;plains;0
458;215;249;80;land;true;plains;0
459;66;235;217;land;true;plains;0
460;180;237;233;land;true;plains;0
461;205;192;109;land;false;plains;0
462;25;6;64;sea;false;ocean;0
463;193;156;235;land;true;plains;0
464;176;102;242;land;true;plains;0
465;225;221;70;land;false;plains;0
466;228;161;200;land;false;plains;0
467;232;199;242;land;true;plains;0
468;224;215;191;land;true;plains;0
469;245;108;243;land;true;plains;0
470;160;248;205;land;true;plains;0
471;65;3;28;sea;true;lakes;0
472;55;2;31;sea;true;lakes;0
473;43;10;19;sea;true;ocean;0
474;200;131;229;land;true;plains;0
475;204;205;118;land;false;plains;0
476;35;37;12;sea;true;ocean;0
477;197;233;116;land;false;plains;0
478;239;232;214;land;false;plains;0
479;178;87;238;land;false;plains;0
480;112;197;212;land;true;plains;0
481;246;199;150;land;true;plains;0
482;228;234;71;land;false;plains;0
483;4;27;20;sea;true;ocean;0
484;229;199;248;land;false;plains;0
485;163;142;237;land;true;plains;0
486;204;164;225;land;false;plains;0
487;187;199;234;land;false;plains;0
488;228;168;217;land;true;plains;0
489;152;221;133;land;true;plains;0
490;226;213;227;land;true;plains;0
491;188;224;124;land;true;plains;0
492;193;173;194;land;false;plains;0
493;185;200;116;land;true;plains;0
494;44;3;8;sea;false;ocean;0
495;52;251;231;land;true;plains;0
496;206;175;237;land;false;plains;0
497;174;121;253;land;true;plains;0
498;140;238;170;land;true;plains;0
499;152;242;112;land;true;plains;0
500;231;55;232;land;true;plains;0
501;167;252;82;land;true;hills;0
502;192;157;228;land;false;plains;0
503;246;215;169;land;false;plains;0
504;236;48;236;land;true;plains;0
505;76;204;234;land;true;plains;0
506;236;62;230;land;true;plains;0
507;252;60;206;land;false;plains;0
508;161;230;120;land;true;plains;0
509;169;193;187;land;true;plains;0
510;218;192;186;land;true;hills;0
511;130;218;216;land;false;plains;0
512;235;249;179;land;false;plains;0
513;157;155;209;land;false;plains;0
514;211;107;223;land;false;plains;0
515;23;245;242;land;false;plains;0
516;241;191;213;land;true;plains;0
517;127;205;198;land;false;plains;0
518;89;235;248;land;true;plains;0
519;207;209;158;land;true;hills;0
520;245;207;239;land;false;plains;0
521;178;221;228;land;false;plains;0
522;199;239;69;land;false;plains;0
523;42;242;228;land;false;plains;0
524;253;212;47;land;false;plains;0
525;102;175;253;land;true;plains;0
526;82;238;208;land;false;plains;0
527;228;191;104;land;false;plains;0
528;162;171;241;land;false;plains;0
529;163;129;249;land;true;plains;0
530;171;201;146;land;false;plains;0
531;172;199;154;land;false;plains;0
532;226;216;208;land;false;plains;0
533;20;12;57;sea;true;ocean;0
534;171;225;140;land;true;plains;0
535;180;243;142;land;true;plains;0
536;236;239;195;land;true;plains;0
537;186;178;148;land;true;plains;0
538;71;193;251;land;true;plains;0
539;56;7;12;sea;false;ocean;0
540;245;199;141;land;false;plains;0
541;230;151;208;land;true;plains;0
542;195;253;207;land;true;plains;0
543;232;221;226;land;true;plains;0
544;6;68;19;sea;false;ocean;0
545;114;186;221;land;false;plains;0
546;250;210;192;land;false;plains;0
547;122;181;234;land;true;forest;0
548;1;78;20;sea;true;ocean;0
549;203;147;231;land;false;plains;0
550;193;248;228;land;false;plains;0
551;244;250;48;land;false;plains;0
552;174;127;242;land;false;plains;0
553;125;206;233;land;true;plains;0
554;194;136;212;land;true;plains;0
555;187;133;253;land;true;plains;0
556;185;184;156;land;true;plains;0
557;208;216;133;land;true;plains;0
558;176;165;164;land;true;plains;0
559;201;92;247;land;true;plains;0
560;181;204;231;land;true;plains;0
561;238;208;98;land;true;hills;0
562;110;254;193;land;true;plains;0
563;191;211;142;land;false;plains;0
564;155;164;204;land;true;hills;0
565;100;230;202;land;true;plains;0
566;184;250;130;land;true;plains;0
567;35;3;27;sea;false;ocean;0
568;77;233;215;land;false;plains;0
569;153;154;212;land;false;plains;0
570;152;252;175;land;true;forest;0
571;241;233;28;land;true;plains;0
572;110;152;243;land;true;plains;0
573;99;202;246;land;false;plains;0
574;237;156;164;land;true;plains;0
575;211;248;67;land;true;plains;0
576;82;214;245;land;false;plains;0
577;226;196;214;land;false;plains;0
578;162;188;183;land;false;plains;0
579;204;65;241;land;true;plains;0
580;148;167;234;land;false;plains;0
581;137;145;231;land;true;plains;0
582;198;249;93;land;false;plains;0
583;217;111;226;land;false;mountain;0
584;176;225;155;land;true;plains;0
585;19;11;60;sea;false;ocean;0
586;208;204;121;land;true;plains;0
587;97;240;211;land;false;forest;0
588;124;176;215;land;true;plains;0
589;199;185;226;land;true;plains;0
590;237;207;223;land;false;mountain;0
591;250;199;219;land;true;plains;0
592;51;48;0;sea;true;ocean;0
593;158;238;164;land;true;plains;0
594;95;235;254;land;true;plains;0
595;124;253;185;land;true;plains;0
596;198;180;237;land;false;plains;0
597;136;221;184;land;false;plains;0
598;202;104;205;land;true;plains;0
599;182;203;209;land;false;plains;0
600;160;247;141;land;true;plains;0
601;227;44;247;land;false;plains;0
602;70;236;200;land;true;plains;0
603;134;244;141;land;false;plains;0
604;145;134;222;land;false;plains;0
605;246;177;219;land;true;desert;0
606;177;207;210;land;false;plains;0
607;154;161;200;land;false;plains;0
608;233;175;117;land;true;hills;0
609;206;189;173;land;true;plains;0
610;248;78;232;land;false;plains;0
611;251;72;209;land;false;plains;0
612;211;160;137;land;true;plains;0
613;222;155;219;land;false;plains;0
614;125;185;215;land;false;plains;0
615;218;41;242;land;true;desert;0
616;253;216;196;land;true;plains;0
617;140;216;153;land;false;plains;0
618;114;174;218;land;true;plains;0
619;253;115;135;land;true;plains;0
620;180;126;199;land;false;plains;0
621;171;167;163;land;true;hills;0
622;177;121;222;land;true;forest;0
623;125;231;246;land;true;plains;0
624;105;181;231;land;false;mountain;0
625;121;190;242;land;true;desert;0
626;183;143;238;land;false;desert;0
627;135;185;200;land;true;plains;0
628;152;230;254;land;false;plains;0
629;205;245;213;land;false;plains;0
630;126;244;157;land;false;plains;0
631;200;215;243;land;false;plains;0
632;226;245;142;land;false;plains;0
633;252;238;222;land;false;plains;0
634;103;207;227;land;false;plains;0
635;243;226;82;land;true;plains;0
636;240;245;92;land;false;plains;0
637;248;224;74;land;false;plains;0
638;244;55;234;land;false;plains;0
639;80;243;215;land;false;forest;0
640;24;39;9;sea;true;ocean;0
641;197;242;69;land;true;plains;0
642;213;190;185;land;true;plains;0
643;30;239;250;land;true;plains;0
644;135;242;230;land;true;plains;0
645;253;195;130;land;true;plains;0
646;176;186;212;land;false;plains;0
647;169;206;176;land;true;plains;0
648;68;0;9;sea;false;ocean;0
649;220;75;244;land;true;desert;0
650;131;232;189;land;true;plains;0
651;100;248;162;land;true;plains;0
652;75;204;230;land;true;plains;0
653;128;210;227;land;true;plains;0
654;228;176;131;land;true;plains;0
655;167;219;198;land;false;plains;0
656;89;215;233;land;false;plains;0
657;175;96;230;land;false;plains;0
658;241;161;168;land;true;plains;0
659;250;155;213;land;true;plains;0
660;229;189;247;land;true;plains;0
661;126;232;221;land;false;plains;0
662;232;178;102;land;false;forest;0
663;154;143;253;land;false;desert;0
664;220;160;121;land;false;plains;0
665;20;11;32;sea;false;ocean;0
666;189;203;211;land;true;plains;0
667;144;180;212;land;false;plains;0
668;245;235;236;land;false;plains;0
669;172;170;179;land;false;mountain;0
670;197;225;208;land;true;plains;0
671;159;226;150;land;true;hills;0
672;217;170;217;land;false;mountain;0
673;197;54;254;land;true;forest;0
674;123;181;243;land;false;plains;0
675;240;254;110;land;false;plains;0
676;170;233;116;land;true;plains;0
677;250;184;88;land;true;forest;0
678;137;169;196;land;true;plains;0
679;210;243;121;land;true;plains;0
680;177;176;153;land;false;plains;0
681;155;240;167;land;true;plains;0
682;252;195;78;land;false;plains;0
683;210;95;251;land;false;plains;0
684;114;234;230;land;true;plains;0
685;234;192;145;land;true;plains;0
686;233;25;245;land;false;plains;0
687;203;124;184;land;false;mountain;0
688;40;14;0;sea;true;ocean;0
689;234;67;200;land;true;plains;0
690;93;191;219;land;false;plains;0
691;190;65;252;land;false;plains;0
692;222;248;191;land;true;desert;0
693;173;252;165;land;true;forest;0
694;176;153;215;land;false;plains;0
695;233;119;207;land;false;plains;0
696;58;18;5;sea;false;ocean;0
697;239;161;189;land;true;hills;0
698;180;174;164;land;false;plains;0
699;210;199;95;land;false;plains;0
700;173;232;188;land;true;plains;0
701;50;253;206;land;true;plains;0
702;216;180;174;land;true;plains;0
703;243;251;176;land;false;plains;0
704;3;18;19;sea;true;ocean;0
705;111;216;208;land;false;desert;0
706;76;234;192;land;false;plains;0
707;201;185;215;land;true;plains;0
708;153;154;237;land;true;plains;0
709;217;205;150;land;false;plains;0
710;236;108;207;land;true;plains;0
711;232;86;253;land;true;plains;0
712;127;160;232;land;true;plains;0
713;235;85;241;land;true;plains;0
714;198;246;130;land;true;plains;0
715;228;246;130;land;false;plains;0
716;191;232;250;land;false;plains;0
717;232;226;90;land;false;plains;0
718;192;137;244;land;true;forest;0
719;250;139;143;land;true;forest;0
720;252;87;254;land;false;plains;0
721;149;246;118;land;false;plains;0
722;114;219;190;land;false;plains;0
723;253;114;185;land;true;plains;0
724;236;130;146;land;true;hills;0
725;169;213;144;land;true;plains;0
726;249;247;11;land;true;plains;0
727;97;204;237;land;true;plains;0
728;47;4;47;sea;true;ocean;0
729;182;221;173;land;true;plains;0
730;229;219;235;land;false;forest;0
731;233;203;132;land;true;desert;0
732;254;245;44;land;true;plains;0
733;206;152;231;land;true;desert;0
734;59;24;1;sea;true;ocean;0
735;250;243;178;land;false;plains;0
736;174;215;124;land;false;plains;0
737;70;219;242;land;false;mountain;0
738;142;178;217;land;false;mountain;0
739;51;253;197;land;false;plains;0
740;168;222;123;land;false;plains;0
741;250;245;113;land;true;plains;0
742;248;113;227;land;true;plains;0
743;247;152;119;land;false;plains;0
744;116;206;200;land;false;plains;0
745;208;181;138;land;false;plains;0
746;171;233;222;land;false;desert;0
747;241;179;189;land;true;plains;0
748;149;121;235;land;true;plains;0
749;247;102;219;land;true;plains;0
750;200;240;198;land;false;plains;0
751;252;206;80;land;false;hills;0
752;194;231;89;land;false;plains;0
753;170;206;131;land;true;plains;0
754;246;196;217;land;true;plains;0
755;245;246;81;land;true;plains;0
756;160;250;209;land;false;plains;0
757;102;189;243;land;true;plains;0
758;243;79;241;land;false;plains;0
759;177;166;160;land;false;mountain;0
760;228;235;158;land;false;plains;0
761;175;216;177;land;true;plains;0
762;253;153;105;land;false;plains;0
763;241;113;181;land;false;plains;0
764;173;192;210;land;true;plains;0
765;33;14;7;sea;false;ocean;0
766;20;7;64;sea;false;ocean;0
767;150;129;231;land;false;plains;0
768;196;143;179;land;true;hills;0
769;237;220;140;land;true;plains;0
770;220;249;247;land;false;plains;0
771;162;185;182;land;false;plains;0
772;161;137;227;land;true;plains;0
773;246;237;198;land;true;plains;0
774;252;220;202;land;false;plains;0
775;119;177;244;land;false;plains;0
776;166;200;238;land;true;forest;0
777;19;31;41;sea;true;ocean;0
778;217;218;141;land;false;plains;0
779;167;122;222;land;false;plains;0
780;108;170;252;land;false;plains;0
781;203;192;113;land;false;desert;0
782;151;247;137;land;true;plains;0
783;66;2;24;sea;true;ocean;0
784;5;5;48;sea;false;ocean;0
785;156;149;235;land;true;plains;0
786;215;207;172;land;true;plains;0
787;236;235;250;land;true;hills;0
788;196;246;91;land;false;plains;0
789;240;201;218;land;false;forest;0
790;1;1;80;sea;false;ocean;0
791;0;4;31;sea;false;ocean;0
792;192;135;227;land;true;plains;0
793;209;68;241;land;true;plains;0
794;123;233;161;land;true;plains;0
795;248;179;149;land;true;forest;0
796;216;164;230;land;true;plains;0
797;223;170;216;land;true;plains;0
798;175;232;107;land;true;plains;0
799;247;123;180;land;true;plains;0
800;238;214;112;land;false;plains;0
801;238;90;176;land;false;mountain;0
